method,scene,rep,rule,theory_regime,nominal_invalid_control,FDP,power,size,false_count,rmse
lasso_pair_q20,high_correlation,77,top12,True,False,0.16666666666666666,1.0,12,2,0.8571802202850126
lasso_pair_q20,high_correlation,77,top8,True,False,0.0,0.8,8,0,
lasso_pair_q20,high_correlation,77,native,True,False,0.0,1.0,10,0,0.8516776332178837
lasso_pair_q20,high_correlation,77,native10,True,False,0.0,1.0,10,0,
linear_orbit_student,high_correlation,77,top12,True,False,0.16666666666666666,1.0,12,2,0.8448228598074488
linear_orbit_student,high_correlation,77,top8,True,False,0.0,0.8,8,0,
linear_orbit_student,high_correlation,77,native,True,False,0.09090909090909091,1.0,11,1,0.8524105481179041
linear_orbit_student,high_correlation,77,native10,True,False,0.0,0.0,0,0,
xgb_shap,high_correlation,77,top12,True,False,0.25,0.9,12,3,0.8529630481012493
xgb_shap,high_correlation,77,top8,True,False,0.125,0.7,8,1,
xgb_pfi,high_correlation,77,top12,True,False,0.16666666666666666,1.0,12,2,0.8570345047323398
xgb_pfi,high_correlation,77,top8,True,False,0.0,0.8,8,0,
tabm_pfi,high_correlation,77,top12,True,False,0.16666666666666666,1.0,12,2,0.8570345047323398
tabm_pfi,high_correlation,77,top8,True,False,0.0,0.8,8,0,
deep_lasso,high_correlation,77,top12,True,False,0.16666666666666666,1.0,12,2,0.8570345047323398
deep_lasso,high_correlation,77,top8,True,False,0.0,0.8,8,0,
xgb_naive,high_correlation,77,top12,True,True,0.16666666666666666,1.0,12,2,0.8611697092954795
xgb_naive,high_correlation,77,top8,True,True,0.0,0.8,8,0,
xgb_naive,high_correlation,77,native,True,True,0.16666666666666666,1.0,12,2,0.8611697092954795
xgb_naive,high_correlation,77,native10,True,True,0.0,1.0,10,0,
xgb_midpoint,high_correlation,77,top12,True,False,0.16666666666666666,1.0,12,2,0.8611697092954795
xgb_midpoint,high_correlation,77,top8,True,False,0.0,0.8,8,0,
xgb_midpoint,high_correlation,77,native,True,False,0.23076923076923078,1.0,13,3,0.8605603203556856
xgb_midpoint,high_correlation,77,native10,True,False,0.0,0.0,0,0,
xgb_orbit,high_correlation,77,top12,True,False,0.16666666666666666,1.0,12,2,0.8611697092954795
xgb_orbit,high_correlation,77,top8,True,False,0.0,0.8,8,0,
xgb_orbit,high_correlation,77,native,True,False,0.16666666666666666,1.0,12,2,0.8611697092954795
xgb_orbit,high_correlation,77,native10,True,False,0.0,0.0,0,0,
xgb_orbit_student,high_correlation,77,top12,True,False,0.16666666666666666,1.0,12,2,0.8611697092954795
xgb_orbit_student,high_correlation,77,top8,True,False,0.0,0.8,8,0,
xgb_orbit_student,high_correlation,77,native,True,False,0.0,0.7,7,0,0.9111623415171385
xgb_orbit_student,high_correlation,77,native10,True,False,0.0,0.0,0,0,
tabm_naive,high_correlation,77,top12,True,True,0.16666666666666666,1.0,12,2,0.8507963510046002
tabm_naive,high_correlation,77,top8,True,True,0.0,0.8,8,0,
tabm_naive,high_correlation,77,native,True,True,0.0,1.0,10,0,0.8516776332178837
tabm_naive,high_correlation,77,native10,True,True,0.0,1.0,10,0,
tabm_midpoint,high_correlation,77,top12,True,False,0.16666666666666666,1.0,12,2,0.8507963510046002
tabm_midpoint,high_correlation,77,top8,True,False,0.0,0.8,8,0,
tabm_midpoint,high_correlation,77,native,True,False,0.0,1.0,10,0,0.8516776332178837
tabm_midpoint,high_correlation,77,native10,True,False,0.0,1.0,10,0,
tabm_orbit,high_correlation,77,top12,True,False,0.16666666666666666,1.0,12,2,0.8507963510046002
tabm_orbit,high_correlation,77,top8,True,False,0.0,0.8,8,0,
tabm_orbit,high_correlation,77,native,True,False,0.0,1.0,10,0,0.8516776332178837
tabm_orbit,high_correlation,77,native10,True,False,0.0,1.0,10,0,
tabm_orbit_student,high_correlation,77,top12,True,False,0.16666666666666666,1.0,12,2,0.8489442762855082
tabm_orbit_student,high_correlation,77,top8,True,False,0.0,0.8,8,0,
tabm_orbit_student,high_correlation,77,native,True,False,0.0,0.9,9,0,0.8890821606938712
tabm_orbit_student,high_correlation,77,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,high_correlation,78,top12,True,False,0.16666666666666666,1.0,12,2,0.7804849373087179
lasso_pair_q20,high_correlation,78,top8,True,False,0.0,0.8,8,0,
lasso_pair_q20,high_correlation,78,native,True,False,0.375,1.0,16,6,0.7944343519504892
lasso_pair_q20,high_correlation,78,native10,True,False,0.0,1.0,10,0,
linear_orbit_student,high_correlation,78,top12,True,False,0.16666666666666666,1.0,12,2,0.7875139682043629
linear_orbit_student,high_correlation,78,top8,True,False,0.0,0.8,8,0,
linear_orbit_student,high_correlation,78,native,True,False,0.0,1.0,10,0,0.7757099282634237
linear_orbit_student,high_correlation,78,native10,True,False,0.0,1.0,10,0,
xgb_shap,high_correlation,78,top12,True,False,0.16666666666666666,1.0,12,2,0.7771399341269872
xgb_shap,high_correlation,78,top8,True,False,0.0,0.8,8,0,
xgb_pfi,high_correlation,78,top12,True,False,0.16666666666666666,1.0,12,2,0.7867844021657392
xgb_pfi,high_correlation,78,top8,True,False,0.0,0.8,8,0,
tabm_pfi,high_correlation,78,top12,True,False,0.16666666666666666,1.0,12,2,0.7799371997537641
tabm_pfi,high_correlation,78,top8,True,False,0.0,0.8,8,0,
deep_lasso,high_correlation,78,top12,True,False,0.16666666666666666,1.0,12,2,0.7792477493085276
deep_lasso,high_correlation,78,top8,True,False,0.0,0.8,8,0,
xgb_naive,high_correlation,78,top12,True,True,0.4166666666666667,0.7,12,5,0.7937530628554926
xgb_naive,high_correlation,78,top8,True,True,0.375,0.5,8,3,
xgb_naive,high_correlation,78,native,True,True,0.36363636363636365,0.7,11,4,0.8051965060742232
xgb_naive,high_correlation,78,native10,True,True,0.0,0.0,0,0,
xgb_midpoint,high_correlation,78,top12,True,False,0.25,0.9,12,3,0.7928855269968345
xgb_midpoint,high_correlation,78,top8,True,False,0.25,0.6,8,2,
xgb_midpoint,high_correlation,78,native,True,False,0.4,0.9,15,6,0.791379083447182
xgb_midpoint,high_correlation,78,native10,True,False,0.0,0.0,0,0,
xgb_orbit,high_correlation,78,top12,True,False,0.3333333333333333,0.8,12,4,0.8016316691290889
xgb_orbit,high_correlation,78,top8,True,False,0.25,0.6,8,2,
xgb_orbit,high_correlation,78,native,True,False,0.4,0.9,15,6,0.7888445379071596
xgb_orbit,high_correlation,78,native10,True,False,0.0,0.0,0,0,
xgb_orbit_student,high_correlation,78,top12,True,False,0.5,0.6,12,6,0.8042593377156914
xgb_orbit_student,high_correlation,78,top8,True,False,0.5,0.4,8,4,
xgb_orbit_student,high_correlation,78,native,True,False,0.4,0.6,10,4,0.8167815022992313
xgb_orbit_student,high_correlation,78,native10,True,False,0.0,0.0,0,0,
tabm_naive,high_correlation,78,top12,True,True,0.16666666666666666,1.0,12,2,0.7877478442137021
tabm_naive,high_correlation,78,top8,True,True,0.0,0.8,8,0,
tabm_naive,high_correlation,78,native,True,True,0.0,1.0,10,0,0.7757099282634237
tabm_naive,high_correlation,78,native10,True,True,0.0,1.0,10,0,
tabm_midpoint,high_correlation,78,top12,True,False,0.16666666666666666,1.0,12,2,0.7877478442137021
tabm_midpoint,high_correlation,78,top8,True,False,0.0,0.8,8,0,
tabm_midpoint,high_correlation,78,native,True,False,0.09090909090909091,1.0,11,1,0.7870969698832042
tabm_midpoint,high_correlation,78,native10,True,False,0.0,1.0,10,0,
tabm_orbit,high_correlation,78,top12,True,False,0.16666666666666666,1.0,12,2,0.7877478442137021
tabm_orbit,high_correlation,78,top8,True,False,0.0,0.8,8,0,
tabm_orbit,high_correlation,78,native,True,False,0.09090909090909091,1.0,11,1,0.7870969698832042
tabm_orbit,high_correlation,78,native10,True,False,0.0,1.0,10,0,
tabm_orbit_student,high_correlation,78,top12,True,False,0.16666666666666666,1.0,12,2,0.7726136843414814
tabm_orbit_student,high_correlation,78,top8,True,False,0.0,0.8,8,0,
tabm_orbit_student,high_correlation,78,native,True,False,0.0,0.5,5,0,0.8706122865943801
tabm_orbit_student,high_correlation,78,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,high_correlation,79,top12,True,False,0.16666666666666666,1.0,12,2,0.745429262800716
lasso_pair_q20,high_correlation,79,top8,True,False,0.0,0.8,8,0,
lasso_pair_q20,high_correlation,79,native,True,False,0.0,0.6,6,0,0.7943456402710355
lasso_pair_q20,high_correlation,79,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,high_correlation,79,top12,True,False,0.16666666666666666,1.0,12,2,0.7334087503465887
linear_orbit_student,high_correlation,79,top8,True,False,0.125,0.7,8,1,
linear_orbit_student,high_correlation,79,native,True,False,0.0,0.7,7,0,0.777263162911781
linear_orbit_student,high_correlation,79,native10,True,False,0.0,0.0,0,0,
xgb_shap,high_correlation,79,top12,True,False,0.16666666666666666,1.0,12,2,0.73650132940861
xgb_shap,high_correlation,79,top8,True,False,0.0,0.8,8,0,
xgb_pfi,high_correlation,79,top12,True,False,0.16666666666666666,1.0,12,2,0.73650132940861
xgb_pfi,high_correlation,79,top8,True,False,0.0,0.8,8,0,
tabm_pfi,high_correlation,79,top12,True,False,0.16666666666666666,1.0,12,2,0.7410650037487149
tabm_pfi,high_correlation,79,top8,True,False,0.0,0.8,8,0,
deep_lasso,high_correlation,79,top12,True,False,0.16666666666666666,1.0,12,2,0.7384876748690412
deep_lasso,high_correlation,79,top8,True,False,0.0,0.8,8,0,
xgb_naive,high_correlation,79,top12,True,True,0.4166666666666667,0.7,12,5,0.7748709533128265
xgb_naive,high_correlation,79,top8,True,True,0.125,0.7,8,1,
xgb_naive,high_correlation,79,native,True,True,0.0,0.0,0,0,1.2047792978076877
xgb_naive,high_correlation,79,native10,True,True,0.0,0.0,0,0,
xgb_midpoint,high_correlation,79,top12,True,False,0.3333333333333333,0.8,12,4,0.7670406212756193
xgb_midpoint,high_correlation,79,top8,True,False,0.125,0.7,8,1,
xgb_midpoint,high_correlation,79,native,True,False,0.0,0.6,6,0,0.7796458942909815
xgb_midpoint,high_correlation,79,native10,True,False,0.0,0.0,0,0,
xgb_orbit,high_correlation,79,top12,True,False,0.3333333333333333,0.8,12,4,0.7612957952612989
xgb_orbit,high_correlation,79,top8,True,False,0.125,0.7,8,1,
xgb_orbit,high_correlation,79,native,True,False,0.0,0.6,6,0,0.7796458942909815
xgb_orbit,high_correlation,79,native10,True,False,0.0,0.0,0,0,
xgb_orbit_student,high_correlation,79,top12,True,False,0.4166666666666667,0.7,12,5,0.7748709533128265
xgb_orbit_student,high_correlation,79,top8,True,False,0.25,0.6,8,2,
xgb_orbit_student,high_correlation,79,native,True,False,0.0,0.0,0,0,1.2047792978076877
xgb_orbit_student,high_correlation,79,native10,True,False,0.0,0.0,0,0,
tabm_naive,high_correlation,79,top12,True,True,0.16666666666666666,1.0,12,2,0.73433182878754
tabm_naive,high_correlation,79,top8,True,True,0.0,0.8,8,0,
tabm_naive,high_correlation,79,native,True,True,0.0,0.6,6,0,0.7943456402710355
tabm_naive,high_correlation,79,native10,True,True,0.0,0.0,0,0,
tabm_midpoint,high_correlation,79,top12,True,False,0.16666666666666666,1.0,12,2,0.73433182878754
tabm_midpoint,high_correlation,79,top8,True,False,0.0,0.8,8,0,
tabm_midpoint,high_correlation,79,native,True,False,0.0,0.6,6,0,0.7943456402710355
tabm_midpoint,high_correlation,79,native10,True,False,0.0,0.0,0,0,
tabm_orbit,high_correlation,79,top12,True,False,0.16666666666666666,1.0,12,2,0.745429262800716
tabm_orbit,high_correlation,79,top8,True,False,0.0,0.8,8,0,
tabm_orbit,high_correlation,79,native,True,False,0.0,0.6,6,0,0.7943456402710355
tabm_orbit,high_correlation,79,native10,True,False,0.0,0.0,0,0,
tabm_orbit_student,high_correlation,79,top12,True,False,0.3333333333333333,0.8,12,4,0.742526034463393
tabm_orbit_student,high_correlation,79,top8,True,False,0.25,0.6,8,2,
tabm_orbit_student,high_correlation,79,native,True,False,0.2,0.4,5,1,0.8175337059329894
tabm_orbit_student,high_correlation,79,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,high_correlation,80,top12,True,False,0.25,0.9,12,3,0.8091582218088865
lasso_pair_q20,high_correlation,80,top8,True,False,0.125,0.7,8,1,
lasso_pair_q20,high_correlation,80,native,True,False,0.4,0.9,15,6,0.8066033283822404
lasso_pair_q20,high_correlation,80,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,high_correlation,80,top12,True,False,0.16666666666666666,1.0,12,2,0.8023186650495194
linear_orbit_student,high_correlation,80,top8,True,False,0.125,0.7,8,1,
linear_orbit_student,high_correlation,80,native,True,False,0.1,0.9,10,1,0.8132467821083852
linear_orbit_student,high_correlation,80,native10,True,False,0.1,0.9,10,1,
xgb_shap,high_correlation,80,top12,True,False,0.25,0.9,12,3,0.8145874446314341
xgb_shap,high_correlation,80,top8,True,False,0.125,0.7,8,1,
xgb_pfi,high_correlation,80,top12,True,False,0.3333333333333333,0.8,12,4,0.823363859321803
xgb_pfi,high_correlation,80,top8,True,False,0.25,0.6,8,2,
tabm_pfi,high_correlation,80,top12,True,False,0.16666666666666666,1.0,12,2,0.8097163057699528
tabm_pfi,high_correlation,80,top8,True,False,0.0,0.8,8,0,
deep_lasso,high_correlation,80,top12,True,False,0.16666666666666666,1.0,12,2,0.8097163057699528
deep_lasso,high_correlation,80,top8,True,False,0.0,0.8,8,0,
xgb_naive,high_correlation,80,top12,True,True,0.4166666666666667,0.7,12,5,0.8170960825236623
xgb_naive,high_correlation,80,top8,True,True,0.125,0.7,8,1,
xgb_naive,high_correlation,80,native,True,True,0.0,0.7,7,0,0.8135145278370133
xgb_naive,high_correlation,80,native10,True,True,0.0,0.0,0,0,
xgb_midpoint,high_correlation,80,top12,True,False,0.3333333333333333,0.8,12,4,0.8063067970741564
xgb_midpoint,high_correlation,80,top8,True,False,0.125,0.7,8,1,
xgb_midpoint,high_correlation,80,native,True,False,0.3333333333333333,0.8,12,4,0.8063067970741564
xgb_midpoint,high_correlation,80,native10,True,False,0.36363636363636365,0.7,11,4,
xgb_orbit,high_correlation,80,top12,True,False,0.3333333333333333,0.8,12,4,0.8063067970741564
xgb_orbit,high_correlation,80,top8,True,False,0.125,0.7,8,1,
xgb_orbit,high_correlation,80,native,True,False,0.3076923076923077,0.9,13,4,0.8001867458963007
xgb_orbit,high_correlation,80,native10,True,False,0.0,0.0,0,0,
xgb_orbit_student,high_correlation,80,top12,True,False,0.4166666666666667,0.7,12,5,0.8092353749351201
xgb_orbit_student,high_correlation,80,top8,True,False,0.5,0.4,8,4,
xgb_orbit_student,high_correlation,80,native,True,False,0.3333333333333333,0.4,6,2,0.9049192610404637
xgb_orbit_student,high_correlation,80,native10,True,False,0.0,0.0,0,0,
tabm_naive,high_correlation,80,top12,True,True,0.16666666666666666,1.0,12,2,0.8014798740027552
tabm_naive,high_correlation,80,top8,True,True,0.0,0.8,8,0,
tabm_naive,high_correlation,80,native,True,True,0.5,1.0,20,10,0.8098843174235224
tabm_naive,high_correlation,80,native10,True,True,0.09090909090909091,1.0,11,1,
tabm_midpoint,high_correlation,80,top12,True,False,0.25,0.9,12,3,0.8185677185854446
tabm_midpoint,high_correlation,80,top8,True,False,0.0,0.8,8,0,
tabm_midpoint,high_correlation,80,native,True,False,0.3333333333333333,1.0,15,5,0.800913249981785
tabm_midpoint,high_correlation,80,native10,True,False,0.0,0.0,0,0,
tabm_orbit,high_correlation,80,top12,True,False,0.25,0.9,12,3,0.8185677185854446
tabm_orbit,high_correlation,80,top8,True,False,0.0,0.8,8,0,
tabm_orbit,high_correlation,80,native,True,False,0.3333333333333333,1.0,15,5,0.800913249981785
tabm_orbit,high_correlation,80,native10,True,False,0.0,0.0,0,0,
tabm_orbit_student,high_correlation,80,top12,True,False,0.5,0.6,12,6,0.8281552206029669
tabm_orbit_student,high_correlation,80,top8,True,False,0.375,0.5,8,3,
tabm_orbit_student,high_correlation,80,native,True,False,0.4666666666666667,0.8,15,7,0.8144515329948572
tabm_orbit_student,high_correlation,80,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,high_correlation,81,top12,True,False,0.3333333333333333,0.8,12,4,0.7758493112309811
lasso_pair_q20,high_correlation,81,top8,True,False,0.0,0.8,8,0,
lasso_pair_q20,high_correlation,81,native,True,False,0.0,0.8,8,0,0.7748087562027983
lasso_pair_q20,high_correlation,81,native10,True,False,0.0,0.0,0,0,
linear_orbit_student,high_correlation,81,top12,True,False,0.25,0.9,12,3,0.7898640289980392
linear_orbit_student,high_correlation,81,top8,True,False,0.0,0.8,8,0,
linear_orbit_student,high_correlation,81,native,True,False,0.0,0.6,6,0,0.8280958558110403
linear_orbit_student,high_correlation,81,native10,True,False,0.0,0.0,0,0,
xgb_shap,high_correlation,81,top12,True,False,0.3333333333333333,0.8,12,4,0.7912897515186147
xgb_shap,high_correlation,81,top8,True,False,0.0,0.8,8,0,
xgb_pfi,high_correlation,81,top12,True,False,0.25,0.9,12,3,0.7764107219832888
xgb_pfi,high_correlation,81,top8,True,False,0.125,0.7,8,1,
tabm_pfi,high_correlation,81,top12,True,False,0.16666666666666666,1.0,12,2,0.7721341305617109
tabm_pfi,high_correlation,81,top8,True,False,0.0,0.8,8,0,
deep_lasso,high_correlation,81,top12,True,False,0.3333333333333333,0.8,12,4,0.7740689180749291
deep_lasso,high_correlation,81,top8,True,False,0.0,0.8,8,0,
xgb_naive,high_correlation,81,top12,True,True,0.16666666666666666,1.0,12,2,0.7743649629009497
xgb_naive,high_correlation,81,top8,True,True,0.125,0.7,8,1,
xgb_naive,high_correlation,81,native,True,True,0.0,0.6,6,0,0.787277110069313
xgb_naive,high_correlation,81,native10,True,True,0.0,0.0,0,0,
xgb_midpoint,high_correlation,81,top12,True,False,0.25,0.9,12,3,0.7781016997125842
xgb_midpoint,high_correlation,81,top8,True,False,0.125,0.7,8,1,
xgb_midpoint,high_correlation,81,native,True,False,0.0,0.0,0,0,1.2442330740534453
xgb_midpoint,high_correlation,81,native10,True,False,0.0,0.0,0,0,
xgb_orbit,high_correlation,81,top12,True,False,0.3333333333333333,0.8,12,4,0.780374718959735
xgb_orbit,high_correlation,81,top8,True,False,0.125,0.7,8,1,
xgb_orbit,high_correlation,81,native,True,False,0.0,0.0,0,0,1.2442330740534453
xgb_orbit,high_correlation,81,native10,True,False,0.0,0.0,0,0,
xgb_orbit_student,high_correlation,81,top12,True,False,0.4166666666666667,0.7,12,5,0.8046359883289532
xgb_orbit_student,high_correlation,81,top8,True,False,0.375,0.5,8,3,
xgb_orbit_student,high_correlation,81,native,True,False,0.0,0.0,0,0,1.2442330740534453
xgb_orbit_student,high_correlation,81,native10,True,False,0.0,0.0,0,0,
tabm_naive,high_correlation,81,top12,True,True,0.25,0.9,12,3,0.7802252725088641
tabm_naive,high_correlation,81,top8,True,True,0.0,0.8,8,0,
tabm_naive,high_correlation,81,native,True,True,0.0,0.8,8,0,0.7748087562027983
tabm_naive,high_correlation,81,native10,True,True,0.0,0.0,0,0,
tabm_midpoint,high_correlation,81,top12,True,False,0.25,0.9,12,3,0.7842829963147645
tabm_midpoint,high_correlation,81,top8,True,False,0.0,0.8,8,0,
tabm_midpoint,high_correlation,81,native,True,False,0.0,0.8,8,0,0.7748087562027983
tabm_midpoint,high_correlation,81,native10,True,False,0.0,0.0,0,0,
tabm_orbit,high_correlation,81,top12,True,False,0.25,0.9,12,3,0.7856765440001396
tabm_orbit,high_correlation,81,top8,True,False,0.0,0.8,8,0,
tabm_orbit,high_correlation,81,native,True,False,0.0,0.8,8,0,0.7748087562027983
tabm_orbit,high_correlation,81,native10,True,False,0.0,0.0,0,0,
tabm_orbit_student,high_correlation,81,top12,True,False,0.25,0.9,12,3,0.7901272018075329
tabm_orbit_student,high_correlation,81,top8,True,False,0.125,0.7,8,1,
tabm_orbit_student,high_correlation,81,native,True,False,0.0,0.0,0,0,1.2442330740534453
tabm_orbit_student,high_correlation,81,native10,True,False,0.0,0.0,0,0,
lasso_pair_q20,high_correlation,82,top12,True,False,0.3333333333333333,0.8,12,4,0.7708335605617369
